cr_year,issn_l,collection,articles,oa_articles
2017,0001-9909,de,3,0
2017,0001-9909,global,45,0
2017,0002-0729,de,5,0
2017,0002-0729,global,389,14
2017,0002-7189,de,0,0
2017,0002-7189,global,91,0
2017,0002-8487,de,0,0
2017,0002-8487,global,106,3
2017,0002-8762,de,15,0
2017,0002-8762,global,989,0
2017,0002-9165,de,6,0
2017,0002-9165,global,497,29
2017,0002-9173,de,1,0
2017,0002-9173,global,145,2
2017,0002-919X,de,0,0
2017,0002-919X,global,42,0
2017,0002-9262,de,8,0
2017,0002-9262,global,470,20
2017,0002-9319,de,0,0
2017,0002-9319,global,37,0
2017,0003-2638,de,6,0
2017,0003-2638,global,136,0
2017,0003-4878,de,0,0
2017,0003-4878,global,9,0
2017,0004-6264,de,0,0
2017,0004-6264,global,105,2
2017,0004-8038,de,3,0
2017,0004-8038,global,113,0
2017,0006-3363,de,2,0
2017,0006-3363,global,220,1
2017,0006-341X,de,9,0
2017,0006-341X,global,191,11
2017,0006-3444,de,4,0
2017,0006-3444,global,90,1
2017,0006-3568,de,3,0
2017,0006-3568,global,157,5
2017,0006-8950,de,27,2
2017,0006-8950,global,371,37
2017,0007-0882,de,4,0
2017,0007-0882,global,43,1
2017,0007-0904,de,1,0
2017,0007-0904,global,84,0
2017,0007-0955,de,1,0
2017,0007-0955,global,90,2
2017,0007-0963,de,53,4
2017,0007-0963,global,942,44
2017,0007-1285,de,10,0
2017,0007-1285,global,377,1
2017,0007-1323,de,8,0
2017,0007-1323,global,259,21
2017,0007-1420,de,0,0
2017,0007-1420,global,56,0
2017,0007-5027,de,0,0
2017,0007-5027,global,83,0
2017,0008-199X,de,0,0
2017,0008-199X,global,36,1
2017,0008-6363,de,34,1
2017,0008-6363,global,265,14
2017,0009-2673,de,0,0
2017,0009-2673,global,174,0
2017,0009-9104,de,10,0
2017,0009-9104,global,170,9
2017,0009-9147,de,22,0
2017,0009-9147,global,360,2
2017,0010-3802,de,0,0
2017,0010-3802,global,72,0
2017,0010-4620,de,1,0
2017,0010-4620,global,137,2
2017,0010-5422,de,0,0
2017,0010-5422,global,97,0
2017,0013-0133,de,16,0
2017,0013-0133,global,195,17
2017,0013-7227,de,10,0
2017,0013-7227,global,435,17
2017,0013-8215,de,0,0
2017,0013-8215,global,54,0
2017,0013-8266,de,9,0
2017,0013-8266,global,471,3
2017,0013-8746,de,0,0
2017,0013-8746,global,85,0
2017,0014-0856,de,0,0
2017,0014-0856,global,30,0
2017,0014-3820,de,12,0
2017,0014-3820,global,247,22
2017,0015-749X,de,1,0
2017,0015-749X,global,95,0
2017,0015-752X,de,3,0
2017,0015-752X,global,55,1
2017,0015-8518,de,2,0
2017,0015-8518,global,85,0
2017,0016-1128,de,1,0
2017,0016-1128,global,292,0
2017,0016-6731,de,13,0
2017,0016-6731,global,392,0
2017,0016-9013,de,6,0
2017,0016-9013,global,233,7
2017,0020-5850,de,0,0
2017,0020-5850,global,277,0
2017,0020-8833,de,3,0
2017,0020-8833,global,78,1
2017,0021-8529,de,0,0
2017,0021-8529,global,74,0
2017,0021-8723,de,2,0
2017,0021-8723,global,555,0
2017,0021-8812,de,18,0
2017,0021-8812,global,2163,7
2017,0021-924X,de,0,0
2017,0021-924X,global,105,1
2017,0021-9665,de,1,0
2017,0021-9665,global,118,0
2017,0021-969X,de,1,0
2017,0021-969X,global,109,0
2017,0021-972X,de,17,0
2017,0021-972X,global,557,30
2017,0021-9916,de,2,0
2017,0021-9916,global,72,0
2017,0022-0493,de,1,0
2017,0022-0493,global,380,2
2017,0022-0957,de,43,17
2017,0022-0957,global,495,224
2017,0022-1201,de,1,0
2017,0022-1201,global,126,0
2017,0022-1503,de,4,0
2017,0022-1503,global,124,1
2017,0022-1767,de,52,0
2017,0022-1767,global,925,23
2017,0022-1899,de,15,0
2017,0022-1899,global,544,21
2017,0022-2372,de,1,0
2017,0022-2372,global,217,1
2017,0022-2585,de,1,0
2017,0022-2585,global,262,0
2017,0022-2917,de,0,0
2017,0022-2917,global,18,0
2017,0022-3069,de,11,0
2017,0022-3069,global,132,2
2017,0022-3166,de,8,0
2017,0022-3166,global,347,16
2017,0022-3530,de,16,0
2017,0022-3530,global,93,2
2017,0022-3573,de,5,0
2017,0022-3573,global,177,7
2017,0022-4480,de,0,0
2017,0022-4480,global,69,0
2017,0022-4529,de,0,0
2017,0022-4529,global,164,0
2017,0022-5045,de,1,0
2017,0022-5045,global,74,0
2017,0022-5185,de,9,0
2017,0022-5185,global,247,0
2017,0024-2160,de,0,0
2017,0024-2160,global,69,0
2017,0024-4066,de,9,0
2017,0024-4066,global,196,1
2017,0024-4074,de,12,0
2017,0024-4074,global,104,0
2017,0024-4082,de,8,1
2017,0024-4082,global,126,2
2017,0026-4075,de,4,0
2017,0026-4075,global,358,0
2017,0026-4423,de,4,0
2017,0026-4423,global,81,1
2017,0026-9662,de,0,0
2017,0026-9662,global,30,0
2017,0027-4224,de,1,0
2017,0027-4224,global,115,0
2017,0027-4631,de,0,0
2017,0027-4631,global,15,1
2017,0027-8874,de,16,0
2017,0027-8874,global,311,19
2017,0029-3970,de,4,0
2017,0029-3970,global,247,4
2017,0029-6643,de,4,0
2017,0029-6643,global,90,5
2017,0030-7653,de,6,0
2017,0030-7653,global,63,4
2017,0031-2290,de,2,0
2017,0031-2290,global,47,1
2017,0031-2746,de,2,0
2017,0031-2746,global,60,1
2017,0031-8019,de,1,0
2017,0031-8019,global,35,1
2017,0031-8094,de,1,0
2017,0031-8094,global,64,1
2017,0031-9023,de,1,0
2017,0031-9023,global,130,7
2017,0032-0781,de,11,0
2017,0032-0781,global,232,7
2017,0032-0889,de,50,3
2017,0032-0889,global,548,33
2017,0032-3195,de,0,0
2017,0032-3195,global,131,0
2017,0032-5473,de,0,0
2017,0032-5473,global,152,8
2017,0033-362X,de,2,0
2017,0033-362X,global,60,0
2017,0033-5533,de,0,0
2017,0033-5533,global,51,3
2017,0033-5606,de,6,0
2017,0033-5606,global,66,0
2017,0033-5614,de,1,0
2017,0033-5614,global,28,1
2017,0034-6527,de,2,0
2017,0034-6527,global,76,1
2017,0034-6551,de,0,0
2017,0034-6551,global,139,0
2017,0035-9203,de,2,0
2017,0035-9203,global,96,5
2017,0035-9254,de,3,0
2017,0035-9254,global,45,10
2017,0036-9543,de,0,0
2017,0036-9543,global,46,0
2017,0037-3222,de,0,0
2017,0037-3222,global,49,0
2017,0037-7732,de,3,0
2017,0037-7732,global,104,0
2017,0037-7791,de,1,0
2017,0037-7791,global,66,1
2017,0037-8046,de,0,0
2017,0037-8046,global,57,0
2017,0043-3810,de,0,0
2017,0043-3810,global,131,0
2017,0045-3102,de,0,0
2017,0045-3102,global,158,1
2017,0046-225X,de,0,0
2017,0046-225X,global,198,1
2017,0048-5950,de,2,1
2017,0048-5950,global,68,3
2017,0065-8995,de,0,0
2017,0065-8995,global,17,0
2017,0066-7374,de,1,0
2017,0066-7374,global,18,0
2017,0068-2691,de,0,0
2017,0068-2691,global,49,0
2017,0070-1998,de,0,0
2017,0070-1998,global,13,0
2017,0075-8744,de,2,0
2017,0075-8744,global,25,0
2017,0076-0730,de,0,0
2017,0076-0730,global,21,1
2017,0076-3519,de,0,0
2017,0076-3519,global,16,0
2017,0080-1364,de,0,0
2017,0080-1364,global,35,0
2017,0084-4144,de,0,0
2017,0084-4144,global,23,0
2017,0093-5301,de,1,0
2017,0093-5301,global,108,1
2017,0141-5387,de,9,0
2017,0141-5387,global,111,2
2017,0141-6790,de,0,0
2017,0141-6790,global,72,0
2017,0142-6001,de,1,0
2017,0142-6001,global,68,2
2017,0142-6338,de,0,0
2017,0142-6338,global,120,2
2017,0142-6540,de,0,0
2017,0142-6540,global,39,0
2017,0142-7873,de,7,0
2017,0142-7873,global,78,0
2017,0143-3334,de,9,0
2017,0143-3334,global,227,5
2017,0143-6503,de,0,0
2017,0143-6503,global,26,1
2017,0144-3593,de,1,0
2017,0144-3593,global,48,1
2017,0144-8420,de,14,0
2017,0144-8420,global,307,1
2017,0145-2096,de,2,0
2017,0145-2096,global,117,0
2017,0146-4760,de,0,0
2017,0146-4760,global,110,0
2017,0146-8693,de,2,0
2017,0146-8693,global,165,1
2017,0148-396X,de,25,2
2017,0148-396X,global,876,15
2017,0161-8105,de,18,0
2017,0161-8105,global,1474,2
2017,0163-755X,de,1,0
2017,0163-755X,global,92,0
2017,0163-769X,de,2,0
2017,0163-769X,global,30,2
2017,0165-1587,de,5,0
2017,0165-1587,global,32,0
2017,0167-5133,de,1,0
2017,0167-5133,global,18,0
2017,0168-6445,de,9,2
2017,0168-6445,global,50,7
2017,0193-936X,de,0,0
2017,0193-936X,global,14,0
2017,0195-6167,de,0,0
2017,0195-6167,global,22,0
2017,0195-668X,de,464,4
2017,0195-668X,global,5097,35
2017,0250-832X,de,5,0
2017,0250-832X,global,91,0
2017,0257-3032,de,0,0
2017,0257-3032,global,6,0
2017,0258-3690,de,0,0
2017,0258-3690,global,4,0
2017,0258-6770,de,1,0
2017,0258-6770,global,12,0
2017,0260-1230,de,6,0
2017,0260-1230,global,51,0
2017,0262-2750,de,0,0
2017,0262-2750,global,22,0
2017,0263-2136,de,7,0
2017,0263-2136,global,151,8
2017,0263-3264,de,0,0
2017,0263-3264,global,21,0
2017,0265-0754,de,0,0
2017,0265-0754,global,60,1
2017,0266-3554,de,23,0
2017,0266-3554,global,137,0
2017,0266-4658,de,2,0
2017,0266-4658,global,22,0
2017,0266-7061,de,0,0
2017,0266-7061,global,1,0
2017,0266-7215,de,17,0
2017,0266-7215,global,60,0
2017,0266-8254,de,3,1
2017,0266-8254,global,130,8
2017,0266-903X,de,0,0
2017,0266-903X,global,39,1
2017,0267-8357,de,1,0
2017,0267-8357,global,45,1
2017,0268-1153,de,0,0
2017,0268-1153,global,55,0
2017,0268-1161,de,6,1
2017,0268-1161,global,300,10
2017,0268-3679,de,2,1
2017,0268-3679,global,21,2
2017,0269-1191,de,4,0
2017,0269-1191,global,71,0
2017,0269-1205,de,0,0
2017,0269-1205,global,42,1
2017,0272-4960,de,2,0
2017,0272-4960,global,42,1
2017,0272-4979,de,15,1
2017,0272-4979,global,92,3
2017,0275-5947,de,0,0
2017,0275-5947,global,151,4
2017,0276-1114,de,0,0
2017,0276-1114,global,40,0
2017,0277-5921,de,0,0
2017,0277-5921,global,12,0
2017,0278-0372,de,2,0
2017,0278-0372,global,121,0
2017,0300-5771,de,6,0
2017,0300-5771,global,302,54
2017,0302-3427,de,4,0
2017,0302-3427,global,97,5
2017,0305-7364,de,14,0
2017,0305-7364,global,221,1
2017,0305-7453,de,27,1
2017,0305-7453,global,541,18
2017,0305-9332,de,0,0
2017,0305-9332,global,39,1
2017,0306-1078,de,1,0
2017,0306-1078,global,118,0
2017,0307-6938,de,9,0
2017,0307-6938,global,330,1
2017,0309-166X,de,3,0
2017,0309-166X,global,95,1
2017,0309-7013,de,0,0
2017,0309-7013,global,13,0
2017,0309-8249,de,1,0
2017,0309-8249,global,35,1
2017,0360-3989,de,1,0
2017,0360-3989,global,25,0
2017,0360-5310,de,0,0
2017,0360-5310,global,57,2
2017,0360-7283,de,0,0
2017,0360-7283,global,50,0
2017,0363-2415,de,0,0
2017,0363-2415,global,192,1
2017,0366-7022,de,3,0
2017,0366-7022,global,506,0
2017,0368-2811,de,1,0
2017,0368-2811,global,202,9
2017,0378-1097,de,7,0
2017,0378-1097,global,281,2
2017,0379-864X,de,14,0
2017,0379-864X,global,105,0
2017,0586-7614,de,6,0
2017,0586-7614,global,218,17
2017,0730-7268,de,4,3
2017,0730-7268,global,313,18
2017,0734-6875,de,0,0
2017,0734-6875,global,21,0
2017,0735-0414,de,20,0
2017,0735-0414,global,271,3
2017,0736-0053,de,2,0
2017,0736-0053,global,19,0
2017,0741-5400,de,12,1
2017,0741-5400,global,241,8
2017,0804-4643,de,11,4
2017,0804-4643,global,196,21
2017,0829-318X,de,15,1
2017,0829-318X,global,176,3
2017,0883-6612,de,0,0
2017,0883-6612,global,61,8
2017,0884-0431,de,9,0
2017,0884-0431,global,281,21
2017,0887-6177,de,2,0
2017,0887-6177,global,405,0
2017,0893-9454,de,3,0
2017,0893-9454,global,146,1
2017,0895-7061,de,1,0
2017,0895-7061,global,253,4
2017,0896-7148,de,0,0
2017,0896-7148,global,55,0
2017,0899-7659,de,0,0
2017,0899-7659,global,32,0
2017,0916-8451,de,0,0
2017,0916-8451,global,331,1
2017,0931-0509,de,92,1
2017,0931-0509,global,2273,30
2017,0938-5428,de,3,0
2017,0938-5428,global,81,0
2017,0950-3471,de,3,0
2017,0950-3471,global,44,3
2017,0950-3846,de,1,0
2017,0950-3846,global,15,0
2017,0950-5423,de,5,0
2017,0950-5423,global,364,2
2017,0951-0893,de,0,0
2017,0951-0893,global,72,1
2017,0951-631X,de,5,0
2017,0951-631X,global,138,6
2017,0951-6328,de,3,0
2017,0951-6328,global,49,1
2017,0952-4649,de,0,0
2017,0952-4649,global,45,1
2017,0952-8873,de,0,0
2017,0952-8873,global,36,0
2017,0953-5438,de,2,0
2017,0953-5438,global,24,0
2017,0953-8178,de,4,2
2017,0953-8178,global,109,9
2017,0953-8186,de,1,0
2017,0953-8186,global,44,0
2017,0954-2892,de,0,0
2017,0954-2892,global,28,0
2017,0954-6650,de,0,0
2017,0954-6650,global,54,0
2017,0955-2340,de,4,0
2017,0955-2340,global,98,0
2017,0955-2359,de,0,0
2017,0955-2359,global,65,0
2017,0955-792X,de,1,0
2017,0955-792X,global,41,1
2017,0957-0411,de,0,0
2017,0957-0411,global,27,0
2017,0957-4824,de,5,1
2017,0957-4824,global,108,5
2017,0958-2029,de,5,0
2017,0958-2029,global,45,3
2017,0959-6658,de,4,0
2017,0959-6658,global,105,2
2017,0960-6491,de,7,0
2017,0960-6491,global,58,4
2017,0961-7671,de,1,1
2017,0961-7671,global,79,6
2017,0962-7480,de,2,0
2017,0962-7480,global,183,8
2017,0963-8024,de,0,0
2017,0963-8024,global,44,2
2017,0964-1998,de,4,3
2017,0964-1998,global,79,13
2017,0964-6906,de,19,0
2017,0964-6906,global,460,27
2017,0965-1721,de,1,0
2017,0965-1721,global,84,0
