cr_year,issn_l,collection,articles,oa_articles
2017,0028-0836,de,92,1
2017,0028-0836,global,3494,21
2017,1061-4036,de,13,0
2017,1061-4036,global,279,10
2017,1078-8956,de,12,0
2017,1078-8956,global,245,0
2017,1087-0156,de,5,1
2017,1087-0156,global,389,6
2017,1097-6256,de,15,1
2017,1097-6256,global,245,3
2017,1465-7392,de,16,0
2017,1465-7392,global,206,0
2017,1476-1122,de,11,0
2017,1476-1122,global,221,0
2017,1529-2908,de,13,0
2017,1529-2908,global,274,0
2017,1545-9985,de,17,0
2017,1545-9985,global,164,0
2017,1548-7091,de,24,1
2017,1548-7091,global,416,3
2017,1552-4450,de,19,0
2017,1552-4450,global,262,0
2017,1745-2473,de,31,0
2017,1745-2473,global,342,5
2017,1748-3387,de,8,0
2017,1748-3387,global,290,0
2017,1749-4885,de,18,0
2017,1749-4885,global,260,0
2017,1752-0894,de,12,0
2017,1752-0894,global,225,0
2017,1755-4330,de,14,0
2017,1755-4330,global,202,0
2017,1758-678X,de,17,0
2017,1758-678X,global,276,0
2017,2055-0278,de,10,0
2017,2055-0278,global,222,2
2017,2058-5276,de,18,0
2017,2058-5276,global,227,2
2017,2058-7546,de,12,0
2017,2058-7546,global,228,1
2017,2157-846X,de,7,0
2017,2157-846X,global,157,0
2017,2397-334X,de,30,0
2017,2397-334X,global,391,8
2017,2397-3366,de,13,0
2017,2397-3366,global,324,0
2017,2397-3374,de,15,0
2017,2397-3374,global,250,1
2017,2398-9629,de,0,0
2017,2398-9629,global,0,0
2017,2520-1131,de,0,0
2017,2520-1131,global,3,0
2017,2520-1158,de,0,0
2017,2520-1158,global,4,0
2017,2522-5812,de,0,0
2017,2522-5812,global,0,0
2017,2522-5839,de,0,0
2017,2522-5839,global,0,0
2017,2662-1347,de,0,0
2017,2662-1347,global,0,0
2017,2662-1355,de,0,0
2017,2662-1355,global,0,0
2017,2662-8457,de,0,0
2017,2662-8457,global,0,0
2017,2662-8465,de,0,0
2017,2662-8465,global,0,0
2017,2731-0582,de,0,0
2017,2731-0582,global,0,0
2017,2731-0590,de,0,0
2017,2731-0590,global,0,0
2018,0028-0836,de,108,3
2018,0028-0836,global,3739,22
2018,1061-4036,de,10,0
2018,1061-4036,global,289,16
2018,1078-8956,de,6,0
