cr_year,issn_l,collection,articles,oa_articles
2017,0001-7868,de,43,0
2017,0001-7868,global,154,0
2017,0012-0472,de,86,0
2017,0012-0472,global,613,0
2017,0013-726X,de,24,0
2017,0013-726X,global,484,0
2017,0014-0082,de,0,0
2017,0014-0082,global,54,0
2017,0016-5751,de,186,25
2017,0016-5751,global,597,29
2017,0018-5043,de,27,0
2017,0018-5043,global,134,0
2017,0020-0336,de,16,0
2017,0020-0336,global,65,0
2017,0023-2165,de,137,4
2017,0023-2165,global,378,6
2017,0026-1270,de,1,0
2017,0026-1270,global,56,1
2017,0032-0943,de,16,1
2017,0032-0943,global,147,2
2017,0034-3536,de,54,0
2017,0034-3536,global,93,0
2017,0039-7881,de,46,0
2017,0039-7881,global,481,5
2017,0044-2771,de,102,0
2017,0044-2771,global,585,0
2017,0044-409X,de,56,0
2017,0044-409X,global,121,0
2017,0094-6176,de,4,0
2017,0094-6176,global,125,1
2017,0171-6425,de,54,0
2017,0171-6425,global,116,0
2017,0172-4614,de,12,0
2017,0172-4614,global,174,0
2017,0172-4622,de,11,1
2017,0172-4622,global,154,1
2017,0174-304X,de,29,0
2017,0174-304X,global,101,0
2017,0176-3679,de,19,0
2017,0176-3679,global,51,0
2017,0177-2309,de,13,0
2017,0177-2309,global,69,0
2017,0271-8235,de,1,0
2017,0271-8235,global,86,0
2017,0272-8087,de,2,0
2017,0272-8087,global,36,0
2017,0300-8630,de,47,0
2017,0300-8630,global,69,0
2017,0303-4259,de,53,0
2017,0303-4259,global,140,0
2017,0340-2541,de,35,0
2017,0340-2541,global,157,0
2017,0340-6245,de,15,0
2017,0340-6245,global,281,14
2017,0341-0501,de,11,0
2017,0341-0501,global,142,0
2017,0341-051X,de,38,0
2017,0341-051X,global,205,0
2017,0342-0477,de,11,0
2017,0342-0477,global,73,0
2017,0720-4299,de,36,0
2017,0720-4299,global,263,0
2017,0722-1819,de,23,0
2017,0722-1819,global,95,0
2017,0722-219X,de,22,0
2017,0722-219X,global,217,0
2017,0723-7065,de,25,0
2017,0723-7065,global,74,0
2017,0734-0451,de,0,0
2017,0734-0451,global,30,0
